model,k,metric,observed_mean,random_mean,random_std,n_prompts,num_permutations,seed,p95,above_p95
paraphrase-multilingual-MiniLM,1,ratio_min,0.27752070191851785,0.2837134775408749,0.0659450232256401,20,2500,49,0.39764816550853666,False
paraphrase-multilingual-MiniLM,2,ratio_max,0.41131813641481835,0.4371657362191028,0.06980060566239078,20,2500,49,0.5565951695553738,False
paraphrase-multilingual-MiniLM,2,ratio_mean,0.2972263221698202,0.3203884570281361,0.05285020719027054,20,2500,49,0.41008762839343865,False
paraphrase-multilingual-MiniLM,2,ratio_min,0.17125276984797108,0.1738639050045242,0.04884068420280619,20,2500,49,0.25718667504880727,False
paraphrase-multilingual-MiniLM,3,ratio_max,0.532626879699248,0.5318409199853394,0.06732928928900266,20,2500,49,0.6428819528205822,False
paraphrase-multilingual-MiniLM,3,ratio_mean,0.35738668053574846,0.3489586773829912,0.046730174058897386,20,2500,49,0.4282084750499889,False
paraphrase-multilingual-MiniLM,3,ratio_min,0.2002498196248196,0.1211046656089009,0.037695817256088913,20,2500,49,0.18635740933902673,True
paraphrase-multilingual-MiniLM,4,ratio_max,0.5767241019214703,0.6000257031453265,0.06755468598687812,20,2500,49,0.7081060563952647,False
paraphrase-multilingual-MiniLM,4,ratio_mean,0.3739714014869964,0.376218684213934,0.04482587501098446,20,2500,49,0.44968947403879234,False
paraphrase-multilingual-MiniLM,4,ratio_min,0.08931022408963586,0.10014941923436041,0.03600565574068933,20,2500,49,0.1655972222222222,False
paraphrase-multilingual-MiniLM,5,ratio_max,0.641854464979465,0.6602435177556362,0.06533412445276957,20,2500,49,0.7652987052542972,False
paraphrase-multilingual-MiniLM,5,ratio_mean,0.4197003788900043,0.4055977842890256,0.045305918207731374,20,2500,49,0.4799621059034372,False
paraphrase-multilingual-MiniLM,5,ratio_min,0.09363275613275614,0.08263724853577795,0.03391029667429652,20,2500,49,0.1453995310245309,False
paraphrase-multilingual-MiniLM,6,ratio_max,0.7110089659424366,0.7066946660255935,0.06290548942378733,20,2500,49,0.8055465002252885,False
paraphrase-multilingual-MiniLM,6,ratio_mean,0.4886204344722821,0.45427069366628076,0.04281063956692043,20,2500,49,0.5227147390019186,False
paraphrase-multilingual-MiniLM,6,ratio_min,0.1392261904761905,0.11739802380952381,0.03069219878999191,20,2500,49,0.17401091269841268,False
paraphrase-multilingual-MiniLM,7,ratio_max,0.7775823925158633,0.7474121734969228,0.06069313899501989,20,2500,49,0.8431899792538379,False
paraphrase-multilingual-MiniLM,7,ratio_mean,0.570039770671612,0.47933147040014573,0.04670349554884785,20,2500,49,0.5539449542299586,True
paraphrase-multilingual-MiniLM,7,ratio_min,0.19380952380952382,0.15550835714285716,0.027837003259798317,20,2500,49,0.20916666666666667,False
qwen3-embedding-8b,1,ratio_max,0.30712337261803474,0.2822216615297688,0.0653855844191446,20,2500,50,0.3947369210958129,False
qwen3-embedding-8b,1,ratio_mean,0.30712337261803474,0.2822216615297688,0.0653855844191446,20,2500,50,0.3947369210958129,False
qwen3-embedding-8b,1,ratio_min,0.30712337261803474,0.2822216615297688,0.0653855844191446,20,2500,50,0.3947369210958129,False
qwen3-embedding-8b,2,ratio_max,0.4480144483465717,0.438967054981025,0.06801062074255322,20,2500,50,0.5531974483565917,False
qwen3-embedding-8b,2,ratio_mean,0.33250996200927657,0.3211634236918859,0.05146396564726183,20,2500,50,0.40750935221998,False
qwen3-embedding-8b,2,ratio_min,0.18489132191338073,0.17337693722703165,0.04725766349202691,20,2500,50,0.2557421665666633,False
qwen3-embedding-8b,3,ratio_max,0.6110365443061677,0.5327475762284898,0.06819953194953667,20,2500,50,0.6462680510661022,False
qwen3-embedding-8b,3,ratio_mean,0.3745023475459771,0.349618045121312,0.04658271418363703,20,2500,50,0.4285996691919588,False
qwen3-embedding-8b,3,ratio_min,0.10496392496392497,0.12156433656213067,0.03711435766763452,20,2500,50,0.18656001759678226,False
qwen3-embedding-8b,4,ratio_max,0.6275693265421618,0.6032658993837232,0.06983034566602558,20,2500,50,0.7175907108007065,False
qwen3-embedding-8b,4,ratio_mean,0.3810292656030659,0.3783562663824707,0.04584537838076955,20,2500,50,0.45568144169153635,False
qwen3-embedding-8b,4,ratio_min,0.06553571428571428,0.1018215578898226,0.03752489348238905,20,2500,50,0.1690712535014005,False
qwen3-embedding-8b,5,ratio_max,0.6633586175033543,0.6632722145164777,0.06853092526179795,20,2500,50,0.7733753988457935,False
qwen3-embedding-8b,5,ratio_mean,0.39615722650387547,0.4075534371794436,0.04705102754464396,20,2500,50,0.4852367808878543,False
qwen3-embedding-8b,5,ratio_min,0.03450396825396825,0.08445515873015873,0.03594710515324454,20,2500,50,0.1496742424242424,False
qwen3-embedding-8b,6,ratio_max,0.7122043056012101,0.7096185673368574,0.06544162960041022,20,2500,50,0.8175208640794782,False
qwen3-embedding-8b,6,ratio_mean,0.4622961453421121,0.4561856215431244,0.0438947521160668,20,2500,50,0.5287467173222248,False
qwen3-embedding-8b,6,ratio_min,0.08095238095238096,0.1190466746031746,0.0317571017133102,20,2500,50,0.17523809523809525,False
qwen3-embedding-8b,7,ratio_max,0.7798988985899207,0.7505189791585618,0.06307766802639919,20,2500,50,0.8516382614553528,False
qwen3-embedding-8b,7,ratio_mean,0.5029919699417545,0.4814660173362601,0.04806365970878039,20,2500,50,0.5613895085580901,False
qwen3-embedding-8b,7,ratio_min,0.13797619047619047,0.15674419047619048,0.02941811324628272,20,2500,50,0.20999999999999996,False
